name,trait,condition,checkpoint,position,layer,depth_frac,target,rank,logprob
Otto,greedy,inferred,distance_1_filler_end,47,18,0.5454545454545454,'greedy' (leading-space),57656,-43.333290100097656
Otto,greedy,inferred,distance_2_filler_end,68,18,0.5454545454545454,'greedy' (bare),53741,-21.799226760864258
Otto,greedy,inferred,distance_2_filler_end,68,18,0.5454545454545454,'greedy' (leading-space),13767,-16.767976760864258
Otto,greedy,inferred,distance_3_filler_end,83,18,0.5454545454545454,'greedy' (bare),79120,-29.56037139892578
Otto,greedy,inferred,distance_3_filler_end,83,18,0.5454545454545454,'greedy' (leading-space),18397,-21.83771514892578
Otto,greedy,inferred,distance_4_filler_end,102,18,0.5454545454545454,'greedy' (bare),78791,-49.7359504699707
Otto,greedy,inferred,distance_4_filler_end,102,18,0.5454545454545454,'greedy' (leading-space),25682,-42.2203254699707
Otto,greedy,inferred,distance_5_filler_end,120,18,0.5454545454545454,'greedy' (bare),101669,-47.042694091796875
Otto,greedy,inferred,distance_5_filler_end,120,18,0.5454545454545454,'greedy' (leading-space),29212,-38.722381591796875
Otto,greedy,inferred,distance_6_filler_end,137,18,0.5454545454545454,'greedy' (bare),96312,-61.43870162963867
Otto,greedy,inferred,distance_6_filler_end,137,18,0.5454545454545454,'greedy' (leading-space),38550,-54.06370162963867
Otto,greedy,inferred,distance_7_filler_end,154,18,0.5454545454545454,'greedy' (bare),58587,-64.60047149658203
Otto,greedy,inferred,distance_7_filler_end,154,18,0.5454545454545454,'greedy' (leading-space),16861,-56.444217681884766
Otto,greedy,inferred,distance_8_filler_end,174,18,0.5454545454545454,'greedy' (bare),97780,-40.714107513427734
Otto,greedy,inferred,distance_8_filler_end,174,18,0.5454545454545454,'greedy' (leading-space),40202,-34.948482513427734
Otto,greedy,inferred,distance_9_filler_end,189,18,0.5454545454545454,'greedy' (bare),69261,-33.403656005859375
Otto,greedy,inferred,distance_9_filler_end,189,18,0.5454545454545454,'greedy' (leading-space),15356,-25.513032913208008
Otto,greedy,inferred,distance_10_filler_end,209,18,0.5454545454545454,'greedy' (bare),49869,-42.037925720214844
Otto,greedy,inferred,distance_10_filler_end,209,18,0.5454545454545454,'greedy' (leading-space),16954,-34.537925720214844
Otto,greedy,inferred,reintro_sentence_end,220,18,0.5454545454545454,'greedy' (bare),65834,-34.455284118652344
Otto,greedy,inferred,reintro_sentence_end,220,18,0.5454545454545454,'greedy' (leading-space),35144,-30.611534118652344
Otto,greedy,inferred,reintro_entity_mention,214,18,0.5454545454545454,'greedy' (bare),27748,-23.50054359436035
Otto,greedy,inferred,reintro_entity_mention,214,18,0.5454545454545454,'greedy' (leading-space),3008,-16.46929359436035
Otto,greedy,inferred,distance_0_trigger_end,27,19,0.5757575757575758,'greedy' (bare),49688,-19.596092224121094
Otto,greedy,inferred,distance_0_trigger_end,27,19,0.5757575757575758,'greedy' (leading-space),898,-10.689842224121094
Otto,greedy,inferred,distance_1_filler_end,47,19,0.5757575757575758,'greedy' (bare),54781,-36.945556640625
Otto,greedy,inferred,distance_1_filler_end,47,19,0.5757575757575758,'greedy' (leading-space),34179,-33.883056640625
Otto,greedy,inferred,distance_2_filler_end,68,19,0.5757575757575758,'greedy' (bare),46222,-26.97380256652832
Otto,greedy,inferred,distance_2_filler_end,68,19,0.5757575757575758,'greedy' (leading-space),11606,-21.50505256652832
Otto,greedy,inferred,distance_3_filler_end,83,19,0.5757575757575758,'greedy' (bare),79624,-29.554330825805664
Otto,greedy,inferred,distance_3_filler_end,83,19,0.5757575757575758,'greedy' (leading-space),17092,-20.827768325805664
Otto,greedy,inferred,distance_4_filler_end,102,19,0.5757575757575758,'greedy' (bare),84015,-52.33933639526367
Otto,greedy,inferred,distance_4_filler_end,102,19,0.5757575757575758,'greedy' (leading-space),25476,-43.30808639526367
Otto,greedy,inferred,distance_5_filler_end,120,19,0.5757575757575758,'greedy' (bare),84957,-49.87004089355469
Otto,greedy,inferred,distance_5_filler_end,120,19,0.5757575757575758,'greedy' (leading-space),26301,-41.60441589355469
Otto,greedy,inferred,distance_6_filler_end,137,19,0.5757575757575758,'greedy' (bare),79835,-76.09425354003906
Otto,greedy,inferred,distance_6_filler_end,137,19,0.5757575757575758,'greedy' (leading-space),31570,-66.62550354003906
Otto,greedy,inferred,distance_7_filler_end,154,19,0.5757575757575758,'greedy' (bare),60590,-74.68900299072266
Otto,greedy,inferred,distance_7_filler_end,154,19,0.5757575757575758,'greedy' (leading-space),14295,-64.87650299072266
Otto,greedy,inferred,distance_8_filler_end,174,19,0.5757575757575758,'greedy' (bare),83621,-41.066165924072266
Otto,greedy,inferred,distance_8_filler_end,174,19,0.5757575757575758,'greedy' (leading-space),25651,-32.566165924072266
Otto,greedy,inferred,distance_9_filler_end,189,19,0.5757575757575758,'greedy' (bare),77959,-32.18354034423828
Otto,greedy,inferred,distance_9_filler_end,189,19,0.5757575757575758,'greedy' (leading-space),13980,-23.79291343688965
Otto,greedy,inferred,distance_10_filler_end,209,19,0.5757575757575758,'greedy' (bare),45260,-47.614986419677734
Otto,greedy,inferred,distance_10_filler_end,209,19,0.5757575757575758,'greedy' (leading-space),10657,-37.114986419677734
Otto,greedy,inferred,reintro_sentence_end,220,19,0.5757575757575758,'greedy' (bare),59514,-30.618576049804688
Otto,greedy,inferred,reintro_sentence_end,220,19,0.5757575757575758,'greedy' (leading-space),30679,-26.837326049804688
Otto,greedy,inferred,reintro_entity_mention,214,19,0.5757575757575758,'greedy' (bare),39499,-36.31100845336914
Otto,greedy,inferred,reintro_entity_mention,214,19,0.5757575757575758,'greedy' (leading-space),4322,-29.342260360717773
Otto,greedy,inferred,distance_0_trigger_end,27,20,0.6060606060606061,'greedy' (bare),45305,-28.586345672607422
Otto,greedy,inferred,distance_0_trigger_end,27,20,0.6060606060606061,'greedy' (leading-space),1067,-18.914470672607422
Otto,greedy,inferred,distance_1_filler_end,47,20,0.6060606060606061,'greedy' (bare),70268,-37.872737884521484
Otto,greedy,inferred,distance_1_filler_end,47,20,0.6060606060606061,'greedy' (leading-space),39059,-34.013362884521484
Otto,greedy,inferred,distance_2_filler_end,68,20,0.6060606060606061,'greedy' (bare),53420,-30.083805084228516
Otto,greedy,inferred,distance_2_filler_end,68,20,0.6060606060606061,'greedy' (leading-space),10970,-23.802555084228516
Otto,greedy,inferred,distance_3_filler_end,83,20,0.6060606060606061,'greedy' (bare),85834,-31.96916961669922
Otto,greedy,inferred,distance_3_filler_end,83,20,0.6060606060606061,'greedy' (leading-space),19865,-23.73479461669922
Otto,greedy,inferred,distance_4_filler_end,102,20,0.6060606060606061,'greedy' (bare),74867,-52.03520965576172
Otto,greedy,inferred,distance_4_filler_end,102,20,0.6060606060606061,'greedy' (leading-space),17728,-42.92583465576172
Otto,greedy,inferred,distance_5_filler_end,120,20,0.6060606060606061,'greedy' (bare),92045,-44.75197982788086
Otto,greedy,inferred,distance_5_filler_end,120,20,0.6060606060606061,'greedy' (leading-space),26571,-36.34572982788086
Otto,greedy,inferred,distance_6_filler_end,137,20,0.6060606060606061,'greedy' (bare),67412,-65.90934753417969
Otto,greedy,inferred,distance_6_filler_end,137,20,0.6060606060606061,'greedy' (leading-space),24335,-56.75310134887695
Otto,greedy,inferred,distance_7_filler_end,154,20,0.6060606060606061,'greedy' (bare),55462,-65.36190032958984
Otto,greedy,inferred,distance_7_filler_end,154,20,0.6060606060606061,'greedy' (leading-space),14429,-57.08065414428711
Otto,greedy,inferred,distance_8_filler_end,174,20,0.6060606060606061,'greedy' (bare),72087,-40.74788284301758
Otto,greedy,inferred,distance_8_filler_end,174,20,0.6060606060606061,'greedy' (leading-space),22920,-32.71663284301758
Otto,greedy,inferred,distance_9_filler_end,189,20,0.6060606060606061,'greedy' (bare),74193,-39.08722686767578
Otto,greedy,inferred,distance_9_filler_end,189,20,0.6060606060606061,'greedy' (leading-space),13670,-30.634103775024414
Otto,greedy,inferred,distance_10_filler_end,209,20,0.6060606060606061,'greedy' (bare),44491,-46.249732971191406
Otto,greedy,inferred,distance_10_filler_end,209,20,0.6060606060606061,'greedy' (leading-space),8780,-35.249732971191406
Otto,greedy,inferred,reintro_sentence_end,220,20,0.6060606060606061,'greedy' (bare),56437,-29.493148803710938
Otto,greedy,inferred,reintro_sentence_end,220,20,0.6060606060606061,'greedy' (leading-space),22545,-24.915023803710938
Otto,greedy,inferred,reintro_entity_mention,214,20,0.6060606060606061,'greedy' (bare),82799,-30.81775665283203
Otto,greedy,inferred,reintro_entity_mention,214,20,0.6060606060606061,'greedy' (leading-space),8529,-23.05213165283203
Otto,greedy,inferred,distance_0_trigger_end,27,21,0.6363636363636364,'greedy' (bare),38353,-31.975805282592773
Otto,greedy,inferred,distance_0_trigger_end,27,21,0.6363636363636364,'greedy' (leading-space),1829,-23.069555282592773
Otto,greedy,inferred,distance_1_filler_end,47,21,0.6363636363636364,'greedy' (bare),72539,-39.88451385498047
Otto,greedy,inferred,distance_1_filler_end,47,21,0.6363636363636364,'greedy' (leading-space),56950,-38.33763885498047
Otto,greedy,inferred,distance_2_filler_end,68,21,0.6363636363636364,'greedy' (bare),50138,-34.665283203125
Otto,greedy,inferred,distance_2_filler_end,68,21,0.6363636363636364,'greedy' (leading-space),20183,-29.790283203125
Otto,greedy,inferred,distance_3_filler_end,83,21,0.6363636363636364,'greedy' (bare),93113,-40.60977554321289
Otto,greedy,inferred,distance_3_filler_end,83,21,0.6363636363636364,'greedy' (leading-space),31520,-33.39102554321289
Otto,greedy,inferred,distance_4_filler_end,102,21,0.6363636363636364,'greedy' (bare),64270,-59.59529495239258
Otto,greedy,inferred,distance_4_filler_end,102,21,0.6363636363636364,'greedy' (leading-space),25933,-52.75154495239258
Otto,greedy,inferred,distance_5_filler_end,120,21,0.6363636363636364,'greedy' (bare),96611,-52.555519104003906
Otto,greedy,inferred,distance_5_filler_end,120,21,0.6363636363636364,'greedy' (leading-space),42283,-46.446144104003906
Otto,greedy,inferred,distance_6_filler_end,137,21,0.6363636363636364,'greedy' (bare),79065,-78.35108184814453
Otto,greedy,inferred,distance_6_filler_end,137,21,0.6363636363636364,'greedy' (leading-space),41385,-72.06983184814453
Otto,greedy,inferred,distance_7_filler_end,154,21,0.6363636363636364,'greedy' (bare),45193,-73.50004577636719
Otto,greedy,inferred,distance_7_filler_end,154,21,0.6363636363636364,'greedy' (leading-space),24177,-68.87504577636719
Otto,greedy,inferred,distance_8_filler_end,174,21,0.6363636363636364,'greedy' (bare),76026,-49.85548782348633
Otto,greedy,inferred,distance_8_filler_end,174,21,0.6363636363636364,'greedy' (leading-space),37101,-44.44923782348633
Otto,greedy,inferred,distance_9_filler_end,189,21,0.6363636363636364,'greedy' (bare),81036,-52.705692291259766
Otto,greedy,inferred,distance_9_filler_end,189,21,0.6363636363636364,'greedy' (leading-space),31542,-46.565067291259766
Otto,greedy,inferred,distance_10_filler_end,209,21,0.6363636363636364,'greedy' (bare),42712,-69.43759155273438
Otto,greedy,inferred,distance_10_filler_end,209,21,0.6363636363636364,'greedy' (leading-space),19581,-62.500091552734375
Otto,greedy,inferred,reintro_sentence_end,220,21,0.6363636363636364,'greedy' (bare),53903,-40.04153823852539
Otto,greedy,inferred,reintro_sentence_end,220,21,0.6363636363636364,'greedy' (leading-space),36472,-37.66653823852539
Otto,greedy,inferred,reintro_entity_mention,214,21,0.6363636363636364,'greedy' (bare),49539,-32.25203323364258
Otto,greedy,inferred,reintro_entity_mention,214,21,0.6363636363636364,'greedy' (leading-space),9389,-26.658283233642578
Otto,greedy,inferred,distance_0_trigger_end,27,22,0.6666666666666666,'greedy' (bare),39182,-37.72077178955078
Otto,greedy,inferred,distance_0_trigger_end,27,22,0.6666666666666666,'greedy' (leading-space),2361,-27.87701988220215
Otto,greedy,inferred,distance_1_filler_end,47,22,0.6666666666666666,'greedy' (bare),80086,-50.1837272644043
Otto,greedy,inferred,distance_1_filler_end,47,22,0.6666666666666666,'greedy' (leading-space),72633,-49.5118522644043
Otto,greedy,inferred,distance_2_filler_end,68,22,0.6666666666666666,'greedy' (bare),51696,-40.040748596191406
Otto,greedy,inferred,distance_2_filler_end,68,22,0.6666666666666666,'greedy' (leading-space),20846,-35.181373596191406
Otto,greedy,inferred,distance_3_filler_end,83,22,0.6666666666666666,'greedy' (bare),99548,-59.58985900878906
Otto,greedy,inferred,distance_3_filler_end,83,22,0.6666666666666666,'greedy' (leading-space),38134,-52.18751525878906
Otto,greedy,inferred,distance_4_filler_end,102,22,0.6666666666666666,'greedy' (bare),50066,-70.65628051757812
Otto,greedy,inferred,distance_4_filler_end,102,22,0.6666666666666666,'greedy' (leading-space),22315,-64.68753051757812
Otto,greedy,inferred,distance_5_filler_end,120,22,0.6666666666666666,'greedy' (bare),84053,-56.82185363769531
Otto,greedy,inferred,distance_5_filler_end,120,22,0.6666666666666666,'greedy' (leading-space),44381,-52.24372863769531
Otto,greedy,inferred,distance_6_filler_end,137,22,0.6666666666666666,'greedy' (bare),66184,-67.1291732788086
Otto,greedy,inferred,distance_6_filler_end,137,22,0.6666666666666666,'greedy' (leading-space),36895,-61.535423278808594
Otto,greedy,inferred,distance_7_filler_end,154,22,0.6666666666666666,'greedy' (bare),47901,-72.62504577636719
Otto,greedy,inferred,distance_7_filler_end,154,22,0.6666666666666666,'greedy' (leading-space),28502,-68.50004577636719
Otto,greedy,inferred,distance_8_filler_end,174,22,0.6666666666666666,'greedy' (bare),66948,-56.500579833984375
Otto,greedy,inferred,distance_8_filler_end,174,22,0.6666666666666666,'greedy' (leading-space),32952,-51.125579833984375
Otto,greedy,inferred,distance_9_filler_end,189,22,0.6666666666666666,'greedy' (bare),74750,-61.223915100097656
Otto,greedy,inferred,distance_9_filler_end,189,22,0.6666666666666666,'greedy' (leading-space),36320,-56.208290100097656
Otto,greedy,inferred,distance_10_filler_end,209,22,0.6666666666666666,'greedy' (bare),28472,-61.72563171386719
Otto,greedy,inferred,distance_10_filler_end,209,22,0.6666666666666666,'greedy' (leading-space),15471,-57.47563171386719
Otto,greedy,inferred,reintro_sentence_end,220,22,0.6666666666666666,'greedy' (bare),53677,-56.473289489746094
Otto,greedy,inferred,reintro_sentence_end,220,22,0.6666666666666666,'greedy' (leading-space),38412,-54.160789489746094
Otto,greedy,inferred,reintro_entity_mention,214,22,0.6666666666666666,'greedy' (bare),54302,-39.08059310913086
Otto,greedy,inferred,reintro_entity_mention,214,22,0.6666666666666666,'greedy' (leading-space),9289,-32.23684310913086
Otto,greedy,inferred,distance_0_trigger_end,27,23,0.696969696969697,'greedy' (bare),27138,-41.969390869140625
Otto,greedy,inferred,distance_0_trigger_end,27,23,0.696969696969697,'greedy' (leading-space),1585,-32.125640869140625
Otto,greedy,inferred,distance_1_filler_end,47,23,0.696969696969697,'greedy' (bare),64040,-52.184898376464844
Otto,greedy,inferred,distance_1_filler_end,47,23,0.696969696969697,'greedy' (leading-space),49705,-50.247398376464844
Otto,greedy,inferred,distance_2_filler_end,68,23,0.696969696969697,'greedy' (bare),46874,-42.210575103759766
Otto,greedy,inferred,distance_2_filler_end,68,23,0.696969696969697,'greedy' (leading-space),15747,-36.460575103759766
Otto,greedy,inferred,distance_3_filler_end,83,23,0.696969696969697,'greedy' (bare),72055,-56.23439407348633
Otto,greedy,inferred,distance_3_filler_end,83,23,0.696969696969697,'greedy' (leading-space),26524,-48.18751907348633
Otto,greedy,inferred,distance_4_filler_end,102,23,0.696969696969697,'greedy' (bare),48010,-69.12763214111328
Otto,greedy,inferred,distance_4_filler_end,102,23,0.696969696969697,'greedy' (leading-space),20435,-63.37763214111328
Otto,greedy,inferred,distance_5_filler_end,120,23,0.696969696969697,'greedy' (bare),80899,-61.656776428222656
Otto,greedy,inferred,distance_5_filler_end,120,23,0.696969696969697,'greedy' (leading-space),41055,-56.813026428222656
Otto,greedy,inferred,distance_6_filler_end,137,23,0.696969696969697,'greedy' (bare),65189,-79.43423461914062
Otto,greedy,inferred,distance_6_filler_end,137,23,0.696969696969697,'greedy' (leading-space),28526,-71.84048461914062
Otto,greedy,inferred,distance_7_filler_end,154,23,0.696969696969697,'greedy' (bare),34823,-81.37520599365234
Otto,greedy,inferred,distance_7_filler_end,154,23,0.696969696969697,'greedy' (leading-space),24006,-78.62520599365234
Otto,greedy,inferred,distance_8_filler_end,174,23,0.696969696969697,'greedy' (bare),58724,-51.14010238647461
Otto,greedy,inferred,distance_8_filler_end,174,23,0.696969696969697,'greedy' (leading-space),24287,-44.45260238647461
Otto,greedy,inferred,distance_9_filler_end,189,23,0.696969696969697,'greedy' (bare),56306,-60.28701400756836
Otto,greedy,inferred,distance_9_filler_end,189,23,0.696969696969697,'greedy' (leading-space),24419,-54.34951400756836
Otto,greedy,inferred,distance_10_filler_end,209,23,0.696969696969697,'greedy' (bare),24508,-56.56364440917969
